userID,city,country
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
21,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
321,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
621,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
921,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
1221,10,3
22,20,2
322,20,2
622,20,2
922,20,2
1222,20,2
23,20,2
23,20,2
23,20,2
23,20,2
23,20,2
23,20,2
23,20,2
323,20,2
323,20,2
323,20,2
323,20,2
323,20,2
323,20,2
323,20,2
623,20,2
623,20,2
623,20,2
623,20,2
623,20,2
623,20,2
623,20,2
923,20,2
923,20,2
923,20,2
923,20,2
923,20,2
923,20,2
923,20,2
1223,20,2
1223,20,2
1223,20,2
1223,20,2
1223,20,2
1223,20,2
1223,20,2
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
24,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
324,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
624,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
924,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
1224,10,3
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
25,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
325,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
625,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
925,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
1225,20,2
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
26,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
326,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
626,3,1
